Recognisable Name, Description, Qualified Name, Target, Ordinal, ClassAccess, MethodAccess,Don't Remap
random_414,null,Lnet/minecraft/block/BlockRedstoneTorch;updateTick(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/block/state/IBlockState;Ljava/util/Random;)V,Ljava/util/Random;nextDouble()D,4,0x21,0x1,FALSE
random_415,null,Lnet/minecraft/block/BlockRedstoneTorch;randomDisplayTick(Lnet/minecraft/block/state/IBlockState;Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Ljava/util/Random;)V,Ljava/util/Random;nextDouble()D,0,0x21,0x1,FALSE
random_416,null,Lnet/minecraft/block/BlockRedstoneTorch;randomDisplayTick(Lnet/minecraft/block/state/IBlockState;Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Ljava/util/Random;)V,Ljava/util/Random;nextDouble()D,1,0x21,0x1,FALSE
random_417,null,Lnet/minecraft/block/BlockRedstoneTorch;randomDisplayTick(Lnet/minecraft/block/state/IBlockState;Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Ljava/util/Random;)V,Ljava/util/Random;nextDouble()D,2,0x21,0x1,FALSE
random_418,null,Lnet/minecraft/block/BlockJukebox;dropRecord(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/block/state/IBlockState;)V,Ljava/util/Random;nextFloat()F,0,0x21,0x2,FALSE
random_419,null,Lnet/minecraft/block/BlockJukebox;dropRecord(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/block/state/IBlockState;)V,Ljava/util/Random;nextFloat()F,1,0x21,0x2,FALSE
random_420,null,Lnet/minecraft/block/BlockJukebox;dropRecord(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/block/state/IBlockState;)V,Ljava/util/Random;nextFloat()F,2,0x21,0x2,FALSE
random_421,null,Lnet/minecraft/block/BlockPumpkin;trySpawnGolem(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;)V,Ljava/util/Random;nextDouble()D,0,0x21,0x2,FALSE
random_422,null,Lnet/minecraft/block/BlockPumpkin;trySpawnGolem(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;)V,Ljava/util/Random;nextDouble()D,1,0x21,0x2,FALSE
random_423,null,Lnet/minecraft/block/BlockPumpkin;trySpawnGolem(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;)V,Ljava/util/Random;nextDouble()D,2,0x21,0x2,FALSE
random_424,null,Lnet/minecraft/block/BlockPumpkin;trySpawnGolem(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;)V,Ljava/util/Random;nextDouble()D,3,0x21,0x2,FALSE
random_425,null,Lnet/minecraft/block/BlockPumpkin;trySpawnGolem(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;)V,Ljava/util/Random;nextDouble()D,4,0x21,0x2,FALSE
random_426,null,Lnet/minecraft/block/BlockPumpkin;trySpawnGolem(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;)V,Ljava/util/Random;nextDouble()D,5,0x21,0x2,FALSE
random_427,null,Lnet/minecraft/entity/monster/EntitySnowman;attackEntityWithRangedAttack(Lnet/minecraft/entity/EntityLivingBase;F)V,Ljava/util/Random;nextFloat()F,0,0x21,0x1,FALSE
random_428,null,Lnet/minecraft/entity/monster/EntityIronGolem;updateAITasks()V,Ljava/util/Random;nextInt(I)I,0,0x21,0x4,FALSE
random_429,null,Lnet/minecraft/entity/monster/EntityIronGolem;collideWithEntity(Lnet/minecraft/entity/Entity;)V,Ljava/util/Random;nextInt(I)I,0,0x21,0x4,FALSE
random_430,null,Lnet/minecraft/entity/monster/EntityIronGolem;onLivingUpdate()V,Ljava/util/Random;nextInt(I)I,0,0x21,0x1,FALSE
random_431,null,Lnet/minecraft/entity/monster/EntityIronGolem;onLivingUpdate()V,Ljava/util/Random;nextFloat()F,1,0x21,0x1,FALSE
random_432,null,Lnet/minecraft/entity/monster/EntityIronGolem;onLivingUpdate()V,Ljava/util/Random;nextFloat()F,2,0x21,0x1,FALSE
random_433,null,Lnet/minecraft/entity/monster/EntityIronGolem;onLivingUpdate()V,Ljava/util/Random;nextFloat()F,3,0x21,0x1,FALSE
random_434,null,Lnet/minecraft/entity/monster/EntityIronGolem;onLivingUpdate()V,Ljava/util/Random;nextFloat()F,4,0x21,0x1,FALSE
random_435,null,Lnet/minecraft/entity/monster/EntityIronGolem;attackEntityAsMob(Lnet/minecraft/entity/Entity;)Z,Ljava/util/Random;nextInt(I)I,0,0x21,0x1,FALSE
random_436,null,Lnet/minecraft/block/BlockGlowstone;quantityDroppedWithBonus(ILjava/util/Random;)I,Ljava/util/Random;nextInt(I)I,0,0x21,0x1,FALSE
random_437,null,Lnet/minecraft/block/BlockGlowstone;quantityDropped(Ljava/util/Random;)I,Ljava/util/Random;nextInt(I)I,0,0x21,0x1,FALSE
random_438,null,Lnet/minecraft/block/BlockPortal;updateTick(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/block/state/IBlockState;Ljava/util/Random;)V,Ljava/util/Random;nextInt(I)I,0,0x21,0x1,FALSE
random_439,null,Lnet/minecraft/block/BlockPortal;randomDisplayTick(Lnet/minecraft/block/state/IBlockState;Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Ljava/util/Random;)V,Ljava/util/Random;nextInt(I)I,0,0x21,0x1,FALSE
random_440,null,Lnet/minecraft/block/BlockPortal;randomDisplayTick(Lnet/minecraft/block/state/IBlockState;Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Ljava/util/Random;)V,Ljava/util/Random;nextFloat()F,1,0x21,0x1,FALSE
random_441,null,Lnet/minecraft/block/BlockPortal;randomDisplayTick(Lnet/minecraft/block/state/IBlockState;Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Ljava/util/Random;)V,Ljava/util/Random;nextFloat()F,2,0x21,0x1,FALSE
random_442,null,Lnet/minecraft/block/BlockPortal;randomDisplayTick(Lnet/minecraft/block/state/IBlockState;Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Ljava/util/Random;)V,Ljava/util/Random;nextFloat()F,3,0x21,0x1,FALSE
random_443,null,Lnet/minecraft/block/BlockPortal;randomDisplayTick(Lnet/minecraft/block/state/IBlockState;Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Ljava/util/Random;)V,Ljava/util/Random;nextFloat()F,4,0x21,0x1,FALSE
random_444,null,Lnet/minecraft/block/BlockPortal;randomDisplayTick(Lnet/minecraft/block/state/IBlockState;Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Ljava/util/Random;)V,Ljava/util/Random;nextFloat()F,5,0x21,0x1,FALSE
random_445,null,Lnet/minecraft/block/BlockPortal;randomDisplayTick(Lnet/minecraft/block/state/IBlockState;Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Ljava/util/Random;)V,Ljava/util/Random;nextFloat()F,6,0x21,0x1,FALSE
random_446,null,Lnet/minecraft/block/BlockPortal;randomDisplayTick(Lnet/minecraft/block/state/IBlockState;Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Ljava/util/Random;)V,Ljava/util/Random;nextFloat()F,7,0x21,0x1,FALSE
random_447,null,Lnet/minecraft/block/BlockPortal;randomDisplayTick(Lnet/minecraft/block/state/IBlockState;Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Ljava/util/Random;)V,Ljava/util/Random;nextInt(I)I,8,0x21,0x1,FALSE
random_448,null,Lnet/minecraft/block/BlockPortal;randomDisplayTick(Lnet/minecraft/block/state/IBlockState;Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Ljava/util/Random;)V,Ljava/util/Random;nextFloat()F,9,0x21,0x1,FALSE
random_449,null,Lnet/minecraft/block/BlockPortal;randomDisplayTick(Lnet/minecraft/block/state/IBlockState;Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Ljava/util/Random;)V,Ljava/util/Random;nextFloat()F,10,0x21,0x1,FALSE
random_450,null,Lnet/minecraft/block/BlockRedstoneRepeater;randomDisplayTick(Lnet/minecraft/block/state/IBlockState;Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Ljava/util/Random;)V,Ljava/util/Random;nextFloat()F,0,0x21,0x1,FALSE
random_451,null,Lnet/minecraft/block/BlockRedstoneRepeater;randomDisplayTick(Lnet/minecraft/block/state/IBlockState;Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Ljava/util/Random;)V,Ljava/util/Random;nextFloat()F,1,0x21,0x1,FALSE
random_452,null,Lnet/minecraft/block/BlockRedstoneRepeater;randomDisplayTick(Lnet/minecraft/block/state/IBlockState;Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Ljava/util/Random;)V,Ljava/util/Random;nextFloat()F,2,0x21,0x1,FALSE
random_453,null,Lnet/minecraft/block/BlockRedstoneRepeater;randomDisplayTick(Lnet/minecraft/block/state/IBlockState;Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Ljava/util/Random;)V,Ljava/util/Random;nextBoolean()Z,3,0x21,0x1,FALSE
random_454,null,Lnet/minecraft/entity/monster/EntityMob;attackEntityAsMob(Lnet/minecraft/entity/Entity;)Z,Ljava/util/Random;nextFloat()F,0,0x421,0x1,FALSE
random_455,null,Lnet/minecraft/entity/monster/EntityMob;isValidLightLevel()Z,Ljava/util/Random;nextInt(I)I,0,0x421,0x4,FALSE
random_456,null,Lnet/minecraft/entity/monster/EntityMob;isValidLightLevel()Z,Ljava/util/Random;nextInt(I)I,1,0x421,0x4,FALSE
random_457,null,Lnet/minecraft/block/BlockHugeMushroom;quantityDropped(Ljava/util/Random;)I,Ljava/util/Random;nextInt(I)I,0,0x21,0x1,FALSE
random_458,null,Lnet/minecraft/block/BlockMelon;quantityDropped(Ljava/util/Random;)I,Ljava/util/Random;nextInt(I)I,0,0x21,0x1,FALSE
random_459,null,Lnet/minecraft/block/BlockMelon;quantityDroppedWithBonus(ILjava/util/Random;)I,Ljava/util/Random;nextInt(I)I,0,0x21,0x1,FALSE
random_460,null,Lnet/minecraft/block/BlockStem;updateTick(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/block/state/IBlockState;Ljava/util/Random;)V,Ljava/util/Random;nextInt(I)I,0,0x21,0x1,FALSE
random_461,null,Lnet/minecraft/block/BlockStem;getDrops(Lnet/minecraft/util/NonNullList;Lnet/minecraft/world/IBlockAccess;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/block/state/IBlockState;I)V,Ljava/util/Random;nextInt(I)I,0,0x21,0x1,TRUE
random_462,null,Lnet/minecraft/block/BlockVine;updateTick(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/block/state/IBlockState;Ljava/util/Random;)V,Ljava/util/Random;nextInt(I)I,0,0x21,0x1,FALSE
random_463,null,Lnet/minecraft/block/BlockVine;updateTick(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/block/state/IBlockState;Ljava/util/Random;)V,Ljava/util/Random;nextBoolean()Z,1,0x21,0x1,FALSE
random_464,null,Lnet/minecraft/block/BlockVine;updateTick(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/block/state/IBlockState;Ljava/util/Random;)V,Ljava/util/Random;nextBoolean()Z,2,0x21,0x1,FALSE
random_465,null,Lnet/minecraft/block/BlockVine;updateTick(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/block/state/IBlockState;Ljava/util/Random;)V,Ljava/util/Random;nextBoolean()Z,3,0x21,0x1,FALSE
random_466,null,Lnet/minecraft/block/BlockMycelium;updateTick(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/block/state/IBlockState;Ljava/util/Random;)V,Ljava/util/Random;nextInt(I)I,0,0x21,0x1,FALSE
random_467,null,Lnet/minecraft/block/BlockMycelium;updateTick(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/block/state/IBlockState;Ljava/util/Random;)V,Ljava/util/Random;nextInt(I)I,1,0x21,0x1,FALSE
random_468,null,Lnet/minecraft/block/BlockMycelium;updateTick(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/block/state/IBlockState;Ljava/util/Random;)V,Ljava/util/Random;nextInt(I)I,2,0x21,0x1,FALSE
random_469,null,Lnet/minecraft/block/BlockMycelium;randomDisplayTick(Lnet/minecraft/block/state/IBlockState;Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Ljava/util/Random;)V,Ljava/util/Random;nextInt(I)I,0,0x21,0x1,FALSE
random_470,null,Lnet/minecraft/block/BlockMycelium;randomDisplayTick(Lnet/minecraft/block/state/IBlockState;Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Ljava/util/Random;)V,Ljava/util/Random;nextFloat()F,1,0x21,0x1,FALSE
random_471,null,Lnet/minecraft/block/BlockMycelium;randomDisplayTick(Lnet/minecraft/block/state/IBlockState;Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Ljava/util/Random;)V,Ljava/util/Random;nextFloat()F,2,0x21,0x1,FALSE
random_472,null,Lnet/minecraft/block/BlockNetherWart;updateTick(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/block/state/IBlockState;Ljava/util/Random;)V,Ljava/util/Random;nextInt(I)I,0,0x21,0x1,FALSE
random_473,null,Lnet/minecraft/block/BlockNetherWart;getDrops(Lnet/minecraft/util/NonNullList;Lnet/minecraft/world/IBlockAccess;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/block/state/IBlockState;I)V,Ljava/util/Random;nextInt(I)I,0,0x21,0x1,TRUE
random_474,null,Lnet/minecraft/block/BlockNetherWart;getDrops(Lnet/minecraft/util/NonNullList;Lnet/minecraft/world/IBlockAccess;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/block/state/IBlockState;I)V,Ljava/util/Random;nextInt(I)I,1,0x21,0x1,TRUE
random_475,null,Lnet/minecraft/block/BlockEnchantmentTable;randomDisplayTick(Lnet/minecraft/block/state/IBlockState;Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Ljava/util/Random;)V,Ljava/util/Random;nextInt(I)I,0,0x21,0x1,FALSE
random_476,null,Lnet/minecraft/block/BlockEnchantmentTable;randomDisplayTick(Lnet/minecraft/block/state/IBlockState;Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Ljava/util/Random;)V,Ljava/util/Random;nextFloat()F,1,0x21,0x1,FALSE
random_477,null,Lnet/minecraft/block/BlockEnchantmentTable;randomDisplayTick(Lnet/minecraft/block/state/IBlockState;Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Ljava/util/Random;)V,Ljava/util/Random;nextFloat()F,2,0x21,0x1,FALSE
random_478,null,Lnet/minecraft/block/BlockEnchantmentTable;randomDisplayTick(Lnet/minecraft/block/state/IBlockState;Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Ljava/util/Random;)V,Ljava/util/Random;nextFloat()F,3,0x21,0x1,FALSE
random_479,null,Lnet/minecraft/tileentity/TileEntityEnchantmentTable;update()V,Ljava/util/Random;nextInt(I)I,0,0x21,0x1,FALSE
random_480,null,Lnet/minecraft/tileentity/TileEntityEnchantmentTable;update()V,Ljava/util/Random;nextInt(I)I,1,0x21,0x1,FALSE
random_481,null,Lnet/minecraft/tileentity/TileEntityEnchantmentTable;update()V,Ljava/util/Random;nextInt(I)I,2,0x21,0x1,FALSE
random_482,null,Lnet/minecraft/block/BlockBrewingStand;randomDisplayTick(Lnet/minecraft/block/state/IBlockState;Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Ljava/util/Random;)V,Ljava/util/Random;nextFloat()F,0,0x21,0x1,FALSE
random_483,null,Lnet/minecraft/block/BlockBrewingStand;randomDisplayTick(Lnet/minecraft/block/state/IBlockState;Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Ljava/util/Random;)V,Ljava/util/Random;nextFloat()F,1,0x21,0x1,FALSE
random_484,null,Lnet/minecraft/block/BlockBrewingStand;randomDisplayTick(Lnet/minecraft/block/state/IBlockState;Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Ljava/util/Random;)V,Ljava/util/Random;nextFloat()F,2,0x21,0x1,FALSE
random_485,null,Lnet/minecraft/block/BlockCauldron;fillWithRain(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;)V,Ljava/util/Random;nextInt(I)I,0,0x21,0x1,FALSE
random_486,null,Lnet/minecraft/block/BlockEndPortal;randomDisplayTick(Lnet/minecraft/block/state/IBlockState;Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Ljava/util/Random;)V,Ljava/util/Random;nextFloat()F,0,0x21,0x1,FALSE
random_487,null,Lnet/minecraft/block/BlockEndPortal;randomDisplayTick(Lnet/minecraft/block/state/IBlockState;Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Ljava/util/Random;)V,Ljava/util/Random;nextFloat()F,1,0x21,0x1,FALSE
random_488,null,Lnet/minecraft/block/BlockDragonEgg;teleport(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;)V,Ljava/util/Random;nextInt(I)I,0,0x21,0x2,FALSE
random_489,null,Lnet/minecraft/block/BlockDragonEgg;teleport(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;)V,Ljava/util/Random;nextInt(I)I,1,0x21,0x2,FALSE
random_490,null,Lnet/minecraft/block/BlockDragonEgg;teleport(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;)V,Ljava/util/Random;nextInt(I)I,2,0x21,0x2,FALSE
random_491,null,Lnet/minecraft/block/BlockDragonEgg;teleport(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;)V,Ljava/util/Random;nextInt(I)I,3,0x21,0x2,FALSE
random_492,null,Lnet/minecraft/block/BlockDragonEgg;teleport(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;)V,Ljava/util/Random;nextInt(I)I,4,0x21,0x2,FALSE
random_493,null,Lnet/minecraft/block/BlockDragonEgg;teleport(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;)V,Ljava/util/Random;nextInt(I)I,5,0x21,0x2,FALSE
random_494,null,Lnet/minecraft/block/BlockDragonEgg;teleport(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;)V,Ljava/util/Random;nextDouble()D,6,0x21,0x2,FALSE
random_495,null,Lnet/minecraft/block/BlockDragonEgg;teleport(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;)V,Ljava/util/Random;nextFloat()F,7,0x21,0x2,FALSE
random_496,null,Lnet/minecraft/block/BlockDragonEgg;teleport(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;)V,Ljava/util/Random;nextFloat()F,8,0x21,0x2,FALSE
random_497,null,Lnet/minecraft/block/BlockDragonEgg;teleport(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;)V,Ljava/util/Random;nextFloat()F,9,0x21,0x2,FALSE
random_498,null,Lnet/minecraft/block/BlockDragonEgg;teleport(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;)V,Ljava/util/Random;nextDouble()D,10,0x21,0x2,FALSE
random_499,null,Lnet/minecraft/block/BlockDragonEgg;teleport(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;)V,Ljava/util/Random;nextDouble()D,11,0x21,0x2,FALSE
random_500,null,Lnet/minecraft/block/BlockDragonEgg;teleport(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;)V,Ljava/util/Random;nextDouble()D,12,0x21,0x2,FALSE
random_501,null,Lnet/minecraft/block/BlockCocoa;updateTick(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/block/state/IBlockState;Ljava/util/Random;)V,Ljava/util/Random;nextInt(I)I,0,0x21,0x1,FALSE
random_502,null,Lnet/minecraft/block/BlockEnderChest;randomDisplayTick(Lnet/minecraft/block/state/IBlockState;Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Ljava/util/Random;)V,Ljava/util/Random;nextInt(I)I,0,0x21,0x1,FALSE
random_503,null,Lnet/minecraft/block/BlockEnderChest;randomDisplayTick(Lnet/minecraft/block/state/IBlockState;Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Ljava/util/Random;)V,Ljava/util/Random;nextInt(I)I,1,0x21,0x1,FALSE
random_504,null,Lnet/minecraft/block/BlockEnderChest;randomDisplayTick(Lnet/minecraft/block/state/IBlockState;Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Ljava/util/Random;)V,Ljava/util/Random;nextFloat()F,2,0x21,0x1,FALSE
random_505,null,Lnet/minecraft/block/BlockEnderChest;randomDisplayTick(Lnet/minecraft/block/state/IBlockState;Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Ljava/util/Random;)V,Ljava/util/Random;nextFloat()F,3,0x21,0x1,FALSE
random_506,null,Lnet/minecraft/block/BlockEnderChest;randomDisplayTick(Lnet/minecraft/block/state/IBlockState;Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Ljava/util/Random;)V,Ljava/util/Random;nextFloat()F,4,0x21,0x1,FALSE
random_507,null,Lnet/minecraft/block/BlockEnderChest;randomDisplayTick(Lnet/minecraft/block/state/IBlockState;Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Ljava/util/Random;)V,Ljava/util/Random;nextFloat()F,5,0x21,0x1,FALSE
random_508,null,Lnet/minecraft/tileentity/TileEntityEnderChest;update()V,Ljava/util/Random;nextFloat()F,0,0x21,0x1,FALSE
random_509,null,Lnet/minecraft/tileentity/TileEntityEnderChest;update()V,Ljava/util/Random;nextFloat()F,1,0x21,0x1,FALSE
random_510,null,Lnet/minecraft/block/BlockTripWireHook;playSound(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;ZZZZ)V,Ljava/util/Random;nextFloat()F,0,0x21,0x2,FALSE
random_511,null,Lnet/minecraft/block/BlockPotato;getDrops(Lnet/minecraft/util/NonNullList;Lnet/minecraft/world/IBlockAccess;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/block/state/IBlockState;I)V,Ljava/util/Random;nextInt(I)I,0,0x21,0x1,TRUE
random_512,null,Lnet/minecraft/block/BlockSkull;checkWitherSpawn(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/tileentity/TileEntitySkull;)V,Ljava/util/Random;nextDouble()D,0,0x21,0x1,FALSE
random_513,null,Lnet/minecraft/block/BlockSkull;checkWitherSpawn(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/tileentity/TileEntitySkull;)V,Ljava/util/Random;nextDouble()D,1,0x21,0x1,FALSE
random_514,null,Lnet/minecraft/block/BlockSkull;checkWitherSpawn(Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/tileentity/TileEntitySkull;)V,Ljava/util/Random;nextDouble()D,2,0x21,0x1,FALSE
random_515,null,Lnet/minecraft/entity/boss/EntityWither;onLivingUpdate()V,Ljava/util/Random;nextGaussian()D,0,0x21,0x1,FALSE
random_516,null,Lnet/minecraft/entity/boss/EntityWither;onLivingUpdate()V,Ljava/util/Random;nextGaussian()D,1,0x21,0x1,FALSE
random_517,null,Lnet/minecraft/entity/boss/EntityWither;onLivingUpdate()V,Ljava/util/Random;nextGaussian()D,2,0x21,0x1,FALSE
random_518,null,Lnet/minecraft/entity/boss/EntityWither;onLivingUpdate()V,Ljava/util/Random;nextInt(I)I,3,0x21,0x1,FALSE
random_519,null,Lnet/minecraft/entity/boss/EntityWither;onLivingUpdate()V,Ljava/util/Random;nextGaussian()D,4,0x21,0x1,FALSE
