Recognisable Name	 Description	 Qualified Name	 Target	 Ordinal	 ClassAccess	 MethodAccess	Don't Remap	Don't change	IsClient?	Static
fireExtinguishSoundPitch	Pitch of burning entities extinguishing	Lnet/minecraft/entity/Entity;move(Lnet/minecraft/entity/MoverType;DDD)V	Ljava/util/Random;nextFloat()F	2	0x421	0x1	FALSE	FALSE	FALSE	FALSE
fireExtinguishSoundPitch	Pitch of burning entities extinguishing	Lnet/minecraft/entity/Entity;move(Lnet/minecraft/entity/MoverType;DDD)V	Ljava/util/Random;nextFloat()F	3	0x421	0x1	FALSE	FALSE	FALSE	FALSE
pushOutOfBlock	Motion to push entities out of a block	Lnet/minecraft/entity/Entity;pushOutOfBlocks(DDD)Z	Ljava/util/Random;nextFloat()F	0	0x421	0x4	FALSE	FALSE	FALSE	FALSE
ageableGrowUpParticle	Particles when a child grows up	Lnet/minecraft/entity/EntityAgeable;onLivingUpdate()V	Ljava/util/Random;nextFloat()F	0	0x421	0x1	FALSE	FALSE	FALSE	FALSE
ageableGrowUpParticle	Particles when a child grows up	Lnet/minecraft/entity/EntityAgeable;onLivingUpdate()V	Ljava/util/Random;nextFloat()F	1	0x421	0x1	FALSE	FALSE	FALSE	FALSE
ageableGrowUpParticle	Particles when a child grows up	Lnet/minecraft/entity/EntityAgeable;onLivingUpdate()V	Ljava/util/Random;nextFloat()F	2	0x421	0x1	FALSE	FALSE	FALSE	FALSE
areaEffectCloudStuff	Area affect cloud particle stuff	Lnet/minecraft/entity/EntityAreaEffectCloud;onUpdate()V	Ljava/util/Random;nextBoolean()Z	0	0x21	0x1	FALSE	FALSE	FALSE	FALSE
areaEffectCloudStuff	Area affect cloud particle stuff	Lnet/minecraft/entity/EntityAreaEffectCloud;onUpdate()V	Ljava/util/Random;nextFloat()F	0	0x21	0x1	FALSE	FALSE	FALSE	FALSE
areaEffectCloudStuff	Area affect cloud particle stuff	Lnet/minecraft/entity/EntityAreaEffectCloud;onUpdate()V	Ljava/util/Random;nextFloat()F	1	0x21	0x1	FALSE	FALSE	FALSE	FALSE
areaEffectCloudStuff	Area affect cloud particle stuff	Lnet/minecraft/entity/EntityAreaEffectCloud;onUpdate()V	Ljava/util/Random;nextBoolean()Z	1	0x21	0x1	FALSE	FALSE	FALSE	FALSE
areaEffectCloudStuff	Area affect cloud particle stuff	Lnet/minecraft/entity/EntityAreaEffectCloud;onUpdate()V	Ljava/util/Random;nextFloat()F	2	0x21	0x1	FALSE	FALSE	FALSE	FALSE
areaEffectCloudStuff	Area affect cloud particle stuff	Lnet/minecraft/entity/EntityAreaEffectCloud;onUpdate()V	Ljava/util/Random;nextFloat()F	3	0x21	0x1	FALSE	FALSE	FALSE	FALSE
areaEffectCloudStuff	Area affect cloud particle stuff	Lnet/minecraft/entity/EntityAreaEffectCloud;onUpdate()V	Ljava/util/Random;nextDouble()D	0	0x21	0x1	FALSE	FALSE	FALSE	FALSE
areaEffectCloudStuff	Area affect cloud particle stuff	Lnet/minecraft/entity/EntityAreaEffectCloud;onUpdate()V	Ljava/util/Random;nextDouble()D	1	0x21	0x1	FALSE	FALSE	FALSE	FALSE
despawningEntity	Depawns entity	Lnet/minecraft/entity/EntityLiving;despawnEntity()V	Ljava/util/Random;nextInt(I)I	0	0x421	0x4	FALSE	FALSE	FALSE	FALSE
equipmentDropChance	If the entity should drop the equipment	Lnet/minecraft/entity/EntityLiving;dropEquipment(ZI)V	Ljava/util/Random;nextFloat()F	0	0x421	0x4	FALSE	FALSE	FALSE	FALSE
equipmentDropChance	If the entity should drop the equipment	Lnet/minecraft/entity/EntityLiving;dropEquipment(ZI)V	Ljava/util/Random;nextInt(I)I	0	0x421	0x4	FALSE	FALSE	FALSE	FALSE
equipmentDropChance	If the entity should drop the equipment	Lnet/minecraft/entity/EntityLiving;dropEquipment(ZI)V	Ljava/util/Random;nextInt(I)I	1	0x421	0x4	FALSE	FALSE	FALSE	FALSE
dropAmount	Get's the random drops amount	Lnet/minecraft/entity/EntityLiving;dropFewItems(ZI)V	Ljava/util/Random;nextInt(I)I	0	0x421	0x4	FALSE	FALSE	FALSE	FALSE
dropAmount	Get's the random drops amount	Lnet/minecraft/entity/EntityLiving;dropFewItems(ZI)V	Ljava/util/Random;nextInt(I)I	1	0x421	0x4	FALSE	FALSE	FALSE	FALSE
experienceAmount	Get a random amount of experience	Lnet/minecraft/entity/EntityLiving;getExperiencePoints(Lnet/minecraft/entity/player/EntityPlayer;)I	Ljava/util/Random;nextInt(I)I	0	0x421	0x4	FALSE	FALSE	FALSE	FALSE
experienceAmount	Get a random amount of experience	Lnet/minecraft/entity/EntityLiving;getExperiencePoints(Lnet/minecraft/entity/player/EntityPlayer;)I	Ljava/util/Random;nextInt(I)I	1	0x421	0x4	FALSE	FALSE	FALSE	FALSE
applyingEntityAi	Applies Entity AI	Lnet/minecraft/entity/EntityLiving;onEntityUpdate()V	Ljava/util/Random;nextInt(I)I	0	0x421	0x1	FALSE	FALSE	FALSE	FALSE
followRangeBoost	Adds a follow range boost	Lnet/minecraft/entity/EntityLiving;onInitialSpawn(Lnet/minecraft/world/DifficultyInstance;Lnet/minecraft/entity/IEntityLivingData;)Lnet/minecraft/entity/IEntityLivingData;	Ljava/util/Random;nextGaussian()D	0	0x421	0x1	FALSE	FALSE	FALSE	FALSE
followRangeBoost	Adds a follow range boost	Lnet/minecraft/entity/EntityLiving;onInitialSpawn(Lnet/minecraft/world/DifficultyInstance;Lnet/minecraft/entity/IEntityLivingData;)Lnet/minecraft/entity/IEntityLivingData;	Ljava/util/Random;nextFloat()F	0	0x421	0x1	FALSE	FALSE	FALSE	FALSE
setEnchantmentBasedOnDifficulty	Sets enchantment dependant on difficulty	Lnet/minecraft/entity/EntityLiving;setEnchantmentBasedOnDifficulty(Lnet/minecraft/world/DifficultyInstance;)V	Ljava/util/Random;nextFloat()F	0	0x421	0x4	FALSE	FALSE	FALSE	FALSE
setEnchantmentBasedOnDifficulty	Sets enchantment dependant on difficulty	Lnet/minecraft/entity/EntityLiving;setEnchantmentBasedOnDifficulty(Lnet/minecraft/world/DifficultyInstance;)V	Ljava/util/Random;nextInt(I)I	0	0x421	0x4	FALSE	FALSE	FALSE	FALSE
setEnchantmentBasedOnDifficulty	Sets enchantment dependant on difficulty	Lnet/minecraft/entity/EntityLiving;setEnchantmentBasedOnDifficulty(Lnet/minecraft/world/DifficultyInstance;)V	Ljava/util/Random;nextFloat()F	1	0x421	0x4	FALSE	FALSE	FALSE	FALSE
setEnchantmentBasedOnDifficulty	Sets enchantment dependant on difficulty	Lnet/minecraft/entity/EntityLiving;setEnchantmentBasedOnDifficulty(Lnet/minecraft/world/DifficultyInstance;)V	Ljava/util/Random;nextInt(I)I	1	0x421	0x4	FALSE	FALSE	FALSE	FALSE
setArmorDependingOnDifficulty	Sets armor depending on difficulty	Lnet/minecraft/entity/EntityLiving;setEquipmentBasedOnDifficulty(Lnet/minecraft/world/DifficultyInstance;)V	Ljava/util/Random;nextFloat()F	0	0x421	0x4	FALSE	FALSE	FALSE	FALSE
setArmorDependingOnDifficulty	Sets armor depending on difficulty	Lnet/minecraft/entity/EntityLiving;setEquipmentBasedOnDifficulty(Lnet/minecraft/world/DifficultyInstance;)V	Ljava/util/Random;nextInt(I)I	0	0x421	0x4	FALSE	FALSE	FALSE	FALSE
setArmorDependingOnDifficulty	Sets armor depending on difficulty	Lnet/minecraft/entity/EntityLiving;setEquipmentBasedOnDifficulty(Lnet/minecraft/world/DifficultyInstance;)V	Ljava/util/Random;nextFloat()F	1	0x421	0x4	FALSE	FALSE	FALSE	FALSE
setArmorDependingOnDifficulty	Sets armor depending on difficulty	Lnet/minecraft/entity/EntityLiving;setEquipmentBasedOnDifficulty(Lnet/minecraft/world/DifficultyInstance;)V	Ljava/util/Random;nextFloat()F	2	0x421	0x4	FALSE	FALSE	FALSE	FALSE
setArmorDependingOnDifficulty	Sets armor depending on difficulty	Lnet/minecraft/entity/EntityLiving;setEquipmentBasedOnDifficulty(Lnet/minecraft/world/DifficultyInstance;)V	Ljava/util/Random;nextFloat()F	3	0x421	0x4	FALSE	FALSE	FALSE	FALSE
setArmorDependingOnDifficulty	Sets armor depending on difficulty	Lnet/minecraft/entity/EntityLiving;setEquipmentBasedOnDifficulty(Lnet/minecraft/world/DifficultyInstance;)V	Ljava/util/Random;nextFloat()F	4	0x421	0x4	FALSE	FALSE	FALSE	FALSE
explosionParticle	Spawn explosion particles	Lnet/minecraft/entity/EntityLiving;spawnExplosionParticle()V	Ljava/util/Random;nextGaussian()D	0	0x421	0x1	FALSE	FALSE	FALSE	FALSE
explosionParticle	Spawn explosion particles	Lnet/minecraft/entity/EntityLiving;spawnExplosionParticle()V	Ljava/util/Random;nextGaussian()D	1	0x421	0x1	FALSE	FALSE	FALSE	FALSE
explosionParticle	Spawn explosion particles	Lnet/minecraft/entity/EntityLiving;spawnExplosionParticle()V	Ljava/util/Random;nextGaussian()D	2	0x421	0x1	FALSE	FALSE	FALSE	FALSE
explosionParticle	Spawn explosion particles	Lnet/minecraft/entity/EntityLiving;spawnExplosionParticle()V	Ljava/util/Random;nextFloat()F	0	0x421	0x1	FALSE	FALSE	FALSE	FALSE
explosionParticle	Spawn explosion particles	Lnet/minecraft/entity/EntityLiving;spawnExplosionParticle()V	Ljava/util/Random;nextFloat()F	1	0x421	0x1	FALSE	FALSE	FALSE	FALSE
explosionParticle	Spawn explosion particles	Lnet/minecraft/entity/EntityLiving;spawnExplosionParticle()V	Ljava/util/Random;nextFloat()F	2	0x421	0x1	FALSE	FALSE	FALSE	FALSE
dropEquipmentIfBetter	If the item is dropped when a better equipment is available	Lnet/minecraft/entity/EntityLiving;updateEquipmentIfNeeded(Lnet/minecraft/entity/item/EntityItem;)V	Ljava/util/Random;nextFloat()F	0	0x421	0x4	FALSE	FALSE	FALSE	FALSE
math_random_1	null	Lnet/minecraft/entity/EntityLivingBase;<init>(Lnet/minecraft/world/World;)V	Ljava/lang/Math;random()D	0	0x421	0x1	FALSE	FALSE	FALSE	FALSE
math_random_2	null	Lnet/minecraft/entity/EntityLivingBase;<init>(Lnet/minecraft/world/World;)V	Ljava/lang/Math;random()D	1	0x421	0x1	FALSE	FALSE	FALSE	FALSE
math_random_3	null	Lnet/minecraft/entity/EntityLivingBase;<init>(Lnet/minecraft/world/World;)V	Ljava/lang/Math;random()D	2	0x421	0x1	FALSE	FALSE	FALSE	FALSE
damageHeadgearFromFallingBlock	Applies damage to headgear when anvil or a block is damaging the player	Lnet/minecraft/entity/EntityLivingBase;attackEntityFrom(Lnet/minecraft/util/DamageSource;F)Z	Ljava/util/Random;nextFloat()F	0	0x421	0x1	FALSE	FALSE	FALSE	FALSE
math_random_4	null	Lnet/minecraft/entity/EntityLivingBase;attackEntityFrom(Lnet/minecraft/util/DamageSource;F)Z	Ljava/lang/Math;random()D	0	0x421	0x1	FALSE	FALSE	FALSE	FALSE
math_random_5	null	Lnet/minecraft/entity/EntityLivingBase;attackEntityFrom(Lnet/minecraft/util/DamageSource;F)Z	Ljava/lang/Math;random()D	1	0x421	0x1	FALSE	FALSE	FALSE	FALSE
math_random_6	null	Lnet/minecraft/entity/EntityLivingBase;attackEntityFrom(Lnet/minecraft/util/DamageSource;F)Z	Ljava/lang/Math;random()D	2	0x421	0x1	FALSE	FALSE	FALSE	FALSE
math_random_7	null	Lnet/minecraft/entity/EntityLivingBase;attackEntityFrom(Lnet/minecraft/util/DamageSource;F)Z	Ljava/lang/Math;random()D	3	0x421	0x1	FALSE	FALSE	FALSE	FALSE
math_random_8	null	Lnet/minecraft/entity/EntityLivingBase;attackEntityFrom(Lnet/minecraft/util/DamageSource;F)Z	Ljava/lang/Math;random()D	4	0x421	0x1	FALSE	FALSE	FALSE	FALSE
entityTeleportParticle	Position and velocity of portal particles after an entity teleports	Lnet/minecraft/entity/EntityLivingBase;attemptTeleport(DDD)Z	Ljava/util/Random;nextFloat()F	0	0x421	0x1	FALSE	FALSE	FALSE	FALSE
entityTeleportParticle	Position and velocity of portal particles after an entity teleports	Lnet/minecraft/entity/EntityLivingBase;attemptTeleport(DDD)Z	Ljava/util/Random;nextFloat()F	1	0x421	0x1	FALSE	FALSE	FALSE	FALSE
entityTeleportParticle	Position and velocity of portal particles after an entity teleports	Lnet/minecraft/entity/EntityLivingBase;attemptTeleport(DDD)Z	Ljava/util/Random;nextFloat()F	2	0x421	0x1	FALSE	FALSE	FALSE	FALSE
entityTeleportParticle	Position and velocity of portal particles after an entity teleports	Lnet/minecraft/entity/EntityLivingBase;attemptTeleport(DDD)Z	Ljava/util/Random;nextDouble()D	0	0x421	0x1	FALSE	FALSE	FALSE	FALSE
entityTeleportParticle	Position and velocity of portal particles after an entity teleports	Lnet/minecraft/entity/EntityLivingBase;attemptTeleport(DDD)Z	Ljava/util/Random;nextDouble()D	1	0x421	0x1	FALSE	FALSE	FALSE	FALSE
entityTeleportParticle	Position and velocity of portal particles after an entity teleports	Lnet/minecraft/entity/EntityLivingBase;attemptTeleport(DDD)Z	Ljava/util/Random;nextDouble()D	2	0x421	0x1	FALSE	FALSE	FALSE	FALSE
crammingApplience	If entity cramming gets applied	Lnet/minecraft/entity/EntityLivingBase;collideWithNearbyEntities()V	Ljava/util/Random;nextInt(I)I	0	0x421	0x4	FALSE	FALSE	FALSE	FALSE
respirationDecrementAirSupply	Decrease or not decrease air supply while having a respiration enchantment	Lnet/minecraft/entity/EntityLivingBase;decreaseAirSupply(I)I	Ljava/util/Random;nextInt(I)I	0	0x421	0x4	FALSE	FALSE	FALSE	FALSE
soundPitchChild	Change the pitch of the sound when the entity is a child	Lnet/minecraft/entity/EntityLivingBase;getSoundPitch()F	Ljava/util/Random;nextFloat()F	0	0x421	0x4	FALSE	FALSE	FALSE	FALSE
soundPitchChild	Change the pitch of the sound when the entity is a child	Lnet/minecraft/entity/EntityLivingBase;getSoundPitch()F	Ljava/util/Random;nextFloat()F	1	0x421	0x4	FALSE	FALSE	FALSE	FALSE
soundPitch	Change the pitch of the sound	Lnet/minecraft/entity/EntityLivingBase;getSoundPitch()F	Ljava/util/Random;nextFloat()F	2	0x421	0x4	FALSE	FALSE	FALSE	FALSE
soundPitch	Change the pitch of the sound	Lnet/minecraft/entity/EntityLivingBase;getSoundPitch()F	Ljava/util/Random;nextFloat()F	3	0x421	0x4	FALSE	FALSE	FALSE	FALSE
entityDeathSound	Pitch of the death sound	Lnet/minecraft/entity/EntityLivingBase;handleStatusUpdate(B)V	Ljava/util/Random;nextFloat()F	0	0x421	0x1	FALSE	FALSE	TRUE	FALSE
entityDeathSound	Pitch of the death sound	Lnet/minecraft/entity/EntityLivingBase;handleStatusUpdate(B)V	Ljava/util/Random;nextFloat()F	1	0x421	0x1	FALSE	FALSE	TRUE	FALSE
entityShieldBreakSound	Pitch of the shield break sound	Lnet/minecraft/entity/EntityLivingBase;handleStatusUpdate(B)V	Ljava/util/Random;nextFloat()F	2	0x421	0x1	FALSE	FALSE	TRUE	FALSE
entityShieldBlockSound	Pitch of the shield block sound	Lnet/minecraft/entity/EntityLivingBase;handleStatusUpdate(B)V	Ljava/util/Random;nextFloat()F	3	0x421	0x1	FALSE	FALSE	TRUE	FALSE
entityThornsSound	Pitch of the thorns hit sound	Lnet/minecraft/entity/EntityLivingBase;handleStatusUpdate(B)V	Ljava/util/Random;nextFloat()F	4	0x421	0x1	FALSE	FALSE	TRUE	FALSE
entityThornsSound	Pitch of the thorns hit sound	Lnet/minecraft/entity/EntityLivingBase;handleStatusUpdate(B)V	Ljava/util/Random;nextFloat()F	5	0x421	0x1	FALSE	FALSE	TRUE	FALSE
entityHurtSound	Pitch of the hurt sound	Lnet/minecraft/entity/EntityLivingBase;handleStatusUpdate(B)V	Ljava/util/Random;nextFloat()F	6	0x421	0x1	FALSE	FALSE	TRUE	FALSE
entityHurtSound	Pitch of the hurt sound	Lnet/minecraft/entity/EntityLivingBase;handleStatusUpdate(B)V	Ljava/util/Random;nextFloat()F	7	0x421	0x1	FALSE	FALSE	TRUE	FALSE
knockBackResistance	If knockback resistance is applied	Lnet/minecraft/entity/EntityLivingBase;knockBack(Lnet/minecraft/entity/Entity;FDD)V	Ljava/util/Random;nextDouble()D	0	0x421	0x1	FALSE	FALSE	FALSE	FALSE
knockBackResistance	How much knockback resistance is added	Lnet/minecraft/entity/EntityLivingBase;markVelocityChanged()V	Ljava/util/Random;nextDouble()D	0	0x421	0x4	FALSE	FALSE	FALSE	FALSE
deathDustParticles	Position of the dust clouds when dying	Lnet/minecraft/entity/EntityLivingBase;onDeathUpdate()V	Ljava/util/Random;nextGaussian()D	0	0x421	0x4	FALSE	FALSE	FALSE	FALSE
deathDustParticles	Position of the dust clouds when dying	Lnet/minecraft/entity/EntityLivingBase;onDeathUpdate()V	Ljava/util/Random;nextGaussian()D	1	0x421	0x4	FALSE	FALSE	FALSE	FALSE
deathDustParticles	Position of the dust clouds when dying	Lnet/minecraft/entity/EntityLivingBase;onDeathUpdate()V	Ljava/util/Random;nextGaussian()D	2	0x421	0x4	FALSE	FALSE	FALSE	FALSE
deathDustParticles	Position of the dust clouds when dying	Lnet/minecraft/entity/EntityLivingBase;onDeathUpdate()V	Ljava/util/Random;nextFloat()F	0	0x421	0x4	FALSE	FALSE	FALSE	FALSE
deathDustParticles	Position of the dust clouds when dying	Lnet/minecraft/entity/EntityLivingBase;onDeathUpdate()V	Ljava/util/Random;nextFloat()F	1	0x421	0x4	FALSE	FALSE	FALSE	FALSE
deathDustParticles	Position of the dust clouds when dying	Lnet/minecraft/entity/EntityLivingBase;onDeathUpdate()V	Ljava/util/Random;nextFloat()F	2	0x421	0x4	FALSE	FALSE	FALSE	FALSE
spawnWaterbubbleWhenDrowning	Spawns waterbubbles when entity is drowning	Lnet/minecraft/entity/EntityLivingBase;onEntityUpdate()V	Ljava/util/Random;nextFloat()F	0	0x421	0x1	FALSE	FALSE	FALSE	FALSE
spawnWaterbubbleWhenDrowning	Spawns waterbubbles when entity is drowning	Lnet/minecraft/entity/EntityLivingBase;onEntityUpdate()V	Ljava/util/Random;nextFloat()F	1	0x421	0x1	FALSE	FALSE	FALSE	FALSE
spawnWaterbubbleWhenDrowning	Spawns waterbubbles when entity is drowning	Lnet/minecraft/entity/EntityLivingBase;onEntityUpdate()V	Ljava/util/Random;nextFloat()F	2	0x421	0x1	FALSE	FALSE	FALSE	FALSE
spawnWaterbubbleWhenDrowning	Spawns waterbubbles when entity is drowning	Lnet/minecraft/entity/EntityLivingBase;onEntityUpdate()V	Ljava/util/Random;nextFloat()F	3	0x421	0x1	FALSE	FALSE	FALSE	FALSE
spawnWaterbubbleWhenDrowning	Spawns waterbubbles when entity is drowning	Lnet/minecraft/entity/EntityLivingBase;onEntityUpdate()V	Ljava/util/Random;nextFloat()F	4	0x421	0x1	FALSE	FALSE	FALSE	FALSE
spawnWaterbubbleWhenDrowning	Spawns waterbubbles when entity is drowning	Lnet/minecraft/entity/EntityLivingBase;onEntityUpdate()V	Ljava/util/Random;nextFloat()F	5	0x421	0x1	FALSE	FALSE	FALSE	FALSE
brokenItemSound	Pitch when an item breaks in your hand	Lnet/minecraft/entity/EntityLivingBase;renderBrokenItemStack(Lnet/minecraft/item/ItemStack;)V	Ljava/util/Random;nextFloat()F	0	0x421	0x1	FALSE	FALSE	FALSE	FALSE
brokenItemParticles	Particles when item in hand breaks	Lnet/minecraft/entity/EntityLivingBase;renderBrokenItemStack(Lnet/minecraft/item/ItemStack;)V	Ljava/util/Random;nextFloat()F	1	0x421	0x1	FALSE	FALSE	FALSE	FALSE
brokenItemParticles	Particles when item in hand breaks	Lnet/minecraft/entity/EntityLivingBase;renderBrokenItemStack(Lnet/minecraft/item/ItemStack;)V	Ljava/util/Random;nextFloat()F	2	0x421	0x1	FALSE	FALSE	FALSE	FALSE
brokenItemParticles	Particles when item in hand breaks	Lnet/minecraft/entity/EntityLivingBase;renderBrokenItemStack(Lnet/minecraft/item/ItemStack;)V	Ljava/util/Random;nextFloat()F	3	0x421	0x1	FALSE	FALSE	FALSE	FALSE
math_random_9	null	Lnet/minecraft/entity/EntityLivingBase;renderBrokenItemStack(Lnet/minecraft/item/ItemStack;)V	Ljava/lang/Math;random()D	0	0x421	0x1	FALSE	FALSE	FALSE	FALSE
drinkAndEatSound	Pitch of eating and drinking sounds	Lnet/minecraft/entity/EntityLivingBase;updateItemUse(Lnet/minecraft/item/ItemStack;I)V	Ljava/util/Random;nextFloat()F	0	0x421	0x4	FALSE	FALSE	FALSE	FALSE
drinkAndEatSound	Pitch of eating and drinking sounds	Lnet/minecraft/entity/EntityLivingBase;updateItemUse(Lnet/minecraft/item/ItemStack;I)V	Ljava/util/Random;nextFloat()F	1	0x421	0x4	FALSE	FALSE	FALSE	FALSE
drinkAndEatSound	Pitch of eating and drinking sounds	Lnet/minecraft/entity/EntityLivingBase;updateItemUse(Lnet/minecraft/item/ItemStack;I)V	Ljava/util/Random;nextFloat()F	2	0x421	0x4	FALSE	FALSE	FALSE	FALSE
drinkAndEatSound	Pitch of eating and drinking sounds	Lnet/minecraft/entity/EntityLivingBase;updateItemUse(Lnet/minecraft/item/ItemStack;I)V	Ljava/util/Random;nextFloat()F	3	0x421	0x4	FALSE	FALSE	FALSE	FALSE
drinkAndEatSound	Pitch of eating and drinking sounds	Lnet/minecraft/entity/EntityLivingBase;updateItemUse(Lnet/minecraft/item/ItemStack;I)V	Ljava/util/Random;nextInt(I)I	0	0x421	0x4	FALSE	FALSE	FALSE	FALSE
drinkAndEatSound	Pitch of eating and drinking sounds	Lnet/minecraft/entity/EntityLivingBase;updateItemUse(Lnet/minecraft/item/ItemStack;I)V	Ljava/util/Random;nextFloat()F	4	0x421	0x4	FALSE	FALSE	FALSE	FALSE
drinkAndEatSound	Pitch of eating and drinking sounds	Lnet/minecraft/entity/EntityLivingBase;updateItemUse(Lnet/minecraft/item/ItemStack;I)V	Ljava/util/Random;nextFloat()F	5	0x421	0x4	FALSE	FALSE	FALSE	FALSE
math_random_10	null	Lnet/minecraft/entity/EntityLivingBase;updateItemUse(Lnet/minecraft/item/ItemStack;I)V	Ljava/lang/Math;random()D	0	0x421	0x4	FALSE	FALSE	FALSE	FALSE
potionParticlesInvisible	Whether or not it should spawn potion effects when invisible	Lnet/minecraft/entity/EntityLivingBase;updatePotionEffects()V	Ljava/util/Random;nextInt(I)I	0	0x421	0x4	FALSE	FALSE	FALSE	FALSE
potionParticles	Whether or not it should spawn potion effects	Lnet/minecraft/entity/EntityLivingBase;updatePotionEffects()V	Ljava/util/Random;nextBoolean()Z	0	0x421	0x4	FALSE	FALSE	FALSE	FALSE
potionParticlesHidden	Whether or not it should spawn potion effects when particles are hidden	Lnet/minecraft/entity/EntityLivingBase;updatePotionEffects()V	Ljava/util/Random;nextInt(I)I	1	0x421	0x4	FALSE	FALSE	FALSE	FALSE
potionParticlesPosition	Position of the potion particles	Lnet/minecraft/entity/EntityLivingBase;updatePotionEffects()V	Ljava/util/Random;nextDouble()D	0	0x421	0x4	FALSE	FALSE	FALSE	FALSE
potionParticlesPosition	Position of the potion particles	Lnet/minecraft/entity/EntityLivingBase;updatePotionEffects()V	Ljava/util/Random;nextDouble()D	1	0x421	0x4	FALSE	FALSE	FALSE	FALSE
potionParticlesPosition	Position of the potion particles	Lnet/minecraft/entity/EntityLivingBase;updatePotionEffects()V	Ljava/util/Random;nextDouble()D	2	0x421	0x4	FALSE	FALSE	FALSE	FALSE
boatSound	Pitch of boat sounds	Lnet/minecraft/entity/item/EntityBoat;onUpdate()V	Ljava/util/Random;nextFloat()F	0	0x21	0x1	FALSE	FALSE	FALSE	FALSE
